employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Age_Group,Experience_Level,Training_Category,KPI_Status,Award_Status,Performance_Category
60288,R&D,region_23,Bachelors,m,other,1,35,2.0,5,0,0,82,31-40,Beginner,Good,Not Achieved,No Award,Poor
57261,Operations,region_2,Masters & above,f,other,2,31,3.0,4,0,0,56,31-40,Beginner,Average,Not Achieved,No Award,Average
50142,Sales & Marketing,region_28,Bachelors,f,other,1,26,5.0,2,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,Excellent
28544,HR,region_11,Bachelors,f,sourcing,1,32,4.0,7,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Good
614,Operations,region_16,Bachelors,m,other,1,41,3.0,6,0,0,57,41-50,Intermediate,Average,Not Achieved,No Award,Average
18333,Sales & Marketing,region_28,,m,sourcing,1,32,3.0,7,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Average
48434,Operations,region_2,Masters & above,m,other,1,40,4.0,9,0,0,61,31-40,Intermediate,Average,Not Achieved,No Award,Good
48241,Procurement,region_6,Bachelors,m,sourcing,2,28,3.0,2,1,0,69,21-30,Beginner,Average,Achieved,No Award,Average
55621,HR,region_32,Below Secondary,m,other,1,24,3.0,3,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,Average
1882,Operations,region_7,Masters & above,m,other,1,38,3.0,5,0,0,60,31-40,Beginner,Average,Not Achieved,No Award,Average
916,Analytics,region_2,Bachelors,m,sourcing,2,34,3.0,10,0,0,85,31-40,Intermediate,Good,Not Achieved,No Award,Average
73286,Legal,region_31,Bachelors,m,other,1,44,3.0,7,0,0,62,41-50,Intermediate,Average,Not Achieved,No Award,Average
65388,Technology,region_2,Bachelors,m,other,1,32,5.0,4,1,0,77,31-40,Beginner,Good,Achieved,No Award,Excellent
68007,Technology,region_2,Bachelors,m,other,2,51,3.0,8,1,0,82,51-60,Intermediate,Good,Achieved,No Award,Average
34961,Sales & Marketing,region_10,Masters & above,m,other,1,35,1.0,4,0,0,50,31-40,Beginner,Low,Not Achieved,No Award,Poor
63706,Sales & Marketing,region_2,Bachelors,m,sourcing,3,50,3.0,8,0,0,54,41-50,Intermediate,Average,Not Achieved,No Award,Average
8406,Sales & Marketing,region_7,,m,other,1,31,5.0,6,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
39122,Technology,region_27,Bachelors,m,sourcing,1,27,1.0,2,1,0,78,21-30,Beginner,Good,Achieved,No Award,Poor
37383,Finance,region_7,Bachelors,m,other,3,25,3.0,2,0,0,56,21-30,Beginner,Average,Not Achieved,No Award,Average
39384,R&D,region_31,Masters & above,m,sourcing,1,35,3.0,3,0,0,81,31-40,Beginner,Good,Not Achieved,No Award,Average
62926,Procurement,region_2,Masters & above,f,other,1,56,3.0,3,0,0,68,51-60,Beginner,Average,Not Achieved,No Award,Average
2799,Sales & Marketing,region_18,Bachelors,f,other,1,31,1.0,6,0,0,46,31-40,Intermediate,Low,Not Achieved,No Award,Poor
42876,Analytics,region_31,Bachelors,m,other,1,35,4.0,4,0,0,85,31-40,Beginner,Good,Not Achieved,No Award,Good
12785,R&D,region_15,Bachelors,m,other,1,33,3.0,3,0,0,83,31-40,Beginner,Good,Not Achieved,No Award,Average
27781,Analytics,region_22,Bachelors,m,sourcing,1,29,4.0,4,0,0,85,21-30,Beginner,Good,Not Achieved,No Award,Good
49704,Sales & Marketing,region_23,Bachelors,m,sourcing,1,27,4.0,3,0,0,52,21-30,Beginner,Average,Not Achieved,No Award,Good
61355,HR,region_16,Below Secondary,f,other,1,25,3.0,1,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,Average
4639,Finance,region_7,Bachelors,m,sourcing,2,27,3.0,2,0,0,76,21-30,Beginner,Good,Not Achieved,No Award,Average
57980,Operations,region_17,Bachelors,m,other,1,40,4.0,3,1,0,60,31-40,Beginner,Average,Achieved,No Award,Good
11290,Sales & Marketing,region_33,Masters & above,m,other,1,37,3.0,6,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Average
25853,Sales & Marketing,region_2,Bachelors,f,sourcing,1,43,5.0,2,0,0,48,41-50,Beginner,Low,Not Achieved,No Award,Excellent
11131,Operations,region_30,Bachelors,f,other,1,30,5.0,8,0,0,59,21-30,Intermediate,Average,Not Achieved,No Award,Excellent
51614,Operations,region_30,Masters & above,m,sourcing,1,38,3.0,3,0,0,56,31-40,Beginner,Average,Not Achieved,No Award,Average
32236,Sales & Marketing,region_2,Bachelors,m,sourcing,1,44,1.0,7,0,0,51,41-50,Intermediate,Average,Not Achieved,No Award,Poor
43675,Sales & Marketing,region_4,Masters & above,m,sourcing,1,44,3.0,14,0,0,50,41-50,Experienced,Low,Not Achieved,No Award,Average
56741,Sales & Marketing,region_14,,m,other,2,25,3.0,2,0,0,46,21-30,Beginner,Low,Not Achieved,No Award,Average
23288,Procurement,region_16,Bachelors,f,other,1,33,3.0,7,0,0,69,31-40,Intermediate,Average,Not Achieved,No Award,Average
71040,Analytics,region_2,Masters & above,m,other,1,47,1.0,17,0,0,86,41-50,Experienced,Excellent,Not Achieved,No Award,Poor
7930,Sales & Marketing,region_19,,m,sourcing,1,35,1.0,7,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Poor
62861,Finance,region_22,Masters & above,m,other,1,30,3.0,2,0,0,62,21-30,Beginner,Average,Not Achieved,No Award,Average
16034,Technology,region_5,Bachelors,m,other,1,40,1.0,3,1,0,77,31-40,Beginner,Good,Achieved,No Award,Poor
21696,Procurement,region_7,Bachelors,f,other,2,53,5.0,8,0,0,69,51-60,Intermediate,Average,Not Achieved,No Award,Excellent
56315,Operations,region_31,Bachelors,m,sourcing,2,33,3.0,6,0,0,61,31-40,Intermediate,Average,Not Achieved,No Award,Average
37019,Technology,region_7,Masters & above,f,sourcing,2,36,4.0,6,1,0,77,31-40,Intermediate,Good,Achieved,No Award,Good
43935,Technology,region_27,Masters & above,m,sourcing,1,41,5.0,5,1,0,79,41-50,Beginner,Good,Achieved,No Award,Excellent
23695,Technology,region_28,Bachelors,m,sourcing,1,26,3.0,3,0,0,81,21-30,Beginner,Good,Not Achieved,No Award,Average
31879,R&D,region_23,Masters & above,m,sourcing,1,35,4.0,4,0,0,82,31-40,Beginner,Good,Not Achieved,No Award,Good
15868,Sales & Marketing,region_14,Bachelors,m,sourcing,1,34,5.0,6,0,0,49,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
36506,HR,region_17,Bachelors,f,other,1,33,5.0,7,1,0,48,31-40,Intermediate,Low,Achieved,No Award,Excellent
63694,Operations,region_2,Masters & above,m,other,1,43,3.0,7,1,0,56,41-50,Intermediate,Average,Achieved,No Award,Average
52692,Sales & Marketing,region_27,Bachelors,m,other,2,27,,1,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,
65948,Procurement,region_13,Bachelors,m,sourcing,1,39,3.0,5,0,0,65,31-40,Beginner,Average,Not Achieved,No Award,Average
39767,Operations,region_2,Bachelors,m,sourcing,2,24,,1,1,0,59,21-30,Beginner,Average,Achieved,No Award,
39017,Analytics,region_28,Bachelors,m,sourcing,1,36,5.0,7,0,0,83,31-40,Intermediate,Good,Not Achieved,No Award,Excellent
5778,Sales & Marketing,region_2,Bachelors,f,other,2,27,1.0,1,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,Poor
10224,Finance,region_22,Masters & above,m,other,1,31,2.0,6,1,0,64,31-40,Intermediate,Average,Achieved,No Award,Poor
69711,Sales & Marketing,region_27,Bachelors,m,sourcing,3,27,5.0,2,1,1,50,21-30,Beginner,Low,Achieved,Award Won,Excellent
11549,Sales & Marketing,region_2,,m,other,1,22,,1,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,
38430,Procurement,region_17,Masters & above,f,other,1,33,1.0,9,0,0,70,31-40,Intermediate,Average,Not Achieved,No Award,Poor
65779,Technology,region_8,Bachelors,m,other,1,33,3.0,6,0,0,78,31-40,Intermediate,Good,Not Achieved,No Award,Average
7418,Legal,region_22,Bachelors,m,sourcing,1,29,2.0,3,0,0,56,21-30,Beginner,Average,Not Achieved,No Award,Poor
48504,Technology,region_22,Bachelors,m,other,1,26,4.0,4,1,0,83,21-30,Beginner,Good,Achieved,No Award,Good
50456,Operations,region_33,Bachelors,m,sourcing,1,35,2.0,10,0,0,68,31-40,Intermediate,Average,Not Achieved,No Award,Poor
78165,Sales & Marketing,region_26,Bachelors,m,sourcing,1,23,,1,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,
72376,Analytics,region_22,Bachelors,f,sourcing,1,30,4.0,5,1,0,81,21-30,Beginner,Good,Achieved,No Award,Good
9173,Technology,region_2,Masters & above,m,sourcing,1,47,1.0,14,0,0,78,41-50,Experienced,Good,Not Achieved,No Award,Poor
12023,Sales & Marketing,region_14,Bachelors,m,sourcing,1,48,3.0,21,0,0,45,41-50,Expert,Low,Not Achieved,No Award,Average
34174,Operations,region_11,Bachelors,f,other,1,28,3.0,5,1,0,63,21-30,Beginner,Average,Achieved,No Award,Average
10873,Procurement,region_27,Bachelors,m,sourcing,1,35,3.0,7,1,0,72,31-40,Intermediate,Good,Achieved,No Award,Average
7610,Technology,region_7,Masters & above,f,sourcing,3,31,5.0,3,0,0,82,31-40,Beginner,Good,Not Achieved,No Award,Excellent
77303,Technology,region_2,Masters & above,m,sourcing,2,40,3.0,8,0,0,80,31-40,Intermediate,Good,Not Achieved,No Award,Average
20429,Sales & Marketing,region_30,Bachelors,m,other,1,26,3.0,4,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,Average
29169,Procurement,region_2,Bachelors,f,sourcing,1,37,4.0,4,0,0,71,31-40,Beginner,Good,Not Achieved,No Award,Good
14814,Operations,region_14,Bachelors,m,other,1,32,3.0,7,0,0,58,31-40,Intermediate,Average,Not Achieved,No Award,Average
6061,Operations,region_15,Bachelors,f,sourcing,1,28,3.0,2,0,0,59,21-30,Beginner,Average,Not Achieved,No Award,Average
73506,Analytics,region_29,Bachelors,m,other,3,29,4.0,6,1,0,86,21-30,Intermediate,Excellent,Achieved,No Award,Good
17557,Procurement,region_2,Bachelors,m,sourcing,1,34,2.0,5,1,0,72,31-40,Beginner,Good,Achieved,No Award,Poor
57270,HR,region_22,Bachelors,f,referred,1,27,5.0,4,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,Excellent
39762,Operations,region_2,,f,other,1,28,5.0,2,1,0,61,21-30,Beginner,Average,Achieved,No Award,Excellent
43443,Operations,region_15,Bachelors,f,other,1,31,4.0,5,1,0,54,31-40,Beginner,Average,Achieved,No Award,Good
28648,Procurement,region_15,Masters & above,m,other,2,36,5.0,3,1,0,75,31-40,Beginner,Good,Achieved,No Award,Excellent
53086,Technology,region_2,Masters & above,m,other,1,36,1.0,7,0,0,80,31-40,Intermediate,Good,Not Achieved,No Award,Poor
19487,Procurement,region_2,Bachelors,f,other,2,29,,1,0,0,67,21-30,Beginner,Average,Not Achieved,No Award,
28338,Sales & Marketing,region_30,Masters & above,m,sourcing,1,44,4.0,5,0,0,49,41-50,Beginner,Low,Not Achieved,No Award,Good
56535,Technology,region_10,Masters & above,m,other,1,36,4.0,3,1,1,97,31-40,Beginner,Excellent,Achieved,Award Won,Good
55383,Operations,region_27,Masters & above,m,sourcing,1,52,3.0,18,0,0,54,51-60,Experienced,Average,Not Achieved,No Award,Average
60017,Analytics,region_32,Bachelors,m,other,2,31,4.0,5,0,0,85,31-40,Beginner,Good,Not Achieved,No Award,Good
481,Procurement,region_15,Masters & above,f,sourcing,1,36,3.0,7,0,0,67,31-40,Intermediate,Average,Not Achieved,No Award,Average
20455,Sales & Marketing,region_30,Bachelors,m,other,1,40,4.0,10,0,0,46,31-40,Intermediate,Low,Not Achieved,No Award,Good
52514,Sales & Marketing,region_22,Bachelors,m,sourcing,2,27,,1,1,0,50,21-30,Beginner,Low,Achieved,No Award,
14363,Sales & Marketing,region_22,Bachelors,m,other,1,28,,1,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,
37490,Finance,region_31,Masters & above,f,other,1,33,4.0,2,1,0,59,31-40,Beginner,Average,Achieved,No Award,Good
40409,Analytics,region_22,,m,sourcing,1,26,2.0,5,0,0,84,21-30,Beginner,Good,Not Achieved,No Award,Poor
20800,Sales & Marketing,region_2,Bachelors,m,sourcing,1,52,3.0,9,0,0,50,51-60,Intermediate,Low,Not Achieved,No Award,Average
62016,Sales & Marketing,region_19,Bachelors,m,sourcing,2,40,1.0,13,0,0,49,31-40,Experienced,Low,Not Achieved,No Award,Poor
33631,Operations,region_26,Masters & above,m,other,1,38,4.0,9,1,0,54,31-40,Intermediate,Average,Achieved,No Award,Good
17682,Sales & Marketing,region_31,Bachelors,m,sourcing,2,29,1.0,1,1,0,47,21-30,Beginner,Low,Achieved,No Award,Poor
40868,Sales & Marketing,region_2,Masters & above,m,other,2,37,2.0,11,0,0,49,31-40,Experienced,Low,Not Achieved,No Award,Poor
29225,Procurement,region_2,Below Secondary,f,sourcing,1,25,3.0,4,1,0,71,21-30,Beginner,Good,Achieved,No Award,Average
70967,R&D,region_22,Masters & above,m,sourcing,2,28,3.0,4,0,0,88,21-30,Beginner,Excellent,Not Achieved,No Award,Average
74395,Sales & Marketing,region_2,Bachelors,f,other,1,37,3.0,9,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Average
15698,Technology,region_22,Bachelors,m,referred,1,30,3.0,7,0,0,77,21-30,Intermediate,Good,Not Achieved,No Award,Average
39251,Operations,region_22,Masters & above,m,sourcing,1,39,4.0,4,1,0,60,31-40,Beginner,Average,Achieved,No Award,Good
28339,Sales & Marketing,region_23,Bachelors,m,other,1,34,5.0,7,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
77492,HR,region_26,Bachelors,f,other,1,26,,1,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,
8532,Operations,region_22,Masters & above,m,other,1,39,3.0,7,0,0,55,31-40,Intermediate,Average,Not Achieved,No Award,Average
17457,Sales & Marketing,region_22,Bachelors,m,sourcing,1,47,3.0,15,0,0,45,41-50,Experienced,Low,Not Achieved,No Award,Average
56426,Operations,region_7,Bachelors,m,other,1,44,3.0,18,0,0,61,41-50,Experienced,Average,Not Achieved,No Award,Average
62263,Technology,region_2,Bachelors,f,sourcing,1,37,1.0,5,1,0,78,31-40,Beginner,Good,Achieved,No Award,Poor
46193,Finance,region_28,Masters & above,f,sourcing,1,32,4.0,7,0,0,58,31-40,Intermediate,Average,Not Achieved,No Award,Good
47682,Operations,region_22,Masters & above,f,other,1,49,3.0,2,0,0,62,41-50,Beginner,Average,Not Achieved,No Award,Average
35720,Procurement,region_2,Bachelors,f,sourcing,2,27,,1,1,0,65,21-30,Beginner,Average,Achieved,No Award,
66713,Technology,region_2,Masters & above,f,other,1,42,1.0,9,0,0,78,41-50,Intermediate,Good,Not Achieved,No Award,Poor
22972,Operations,region_15,Bachelors,m,other,1,48,3.0,9,0,0,61,41-50,Intermediate,Average,Not Achieved,No Award,Average
32426,Sales & Marketing,region_7,Bachelors,m,sourcing,1,36,4.0,4,0,0,44,31-40,Beginner,Low,Not Achieved,No Award,Good
14538,Procurement,region_17,Bachelors,m,other,1,25,5.0,2,1,0,69,21-30,Beginner,Average,Achieved,No Award,Excellent
41713,Analytics,region_20,Bachelors,m,other,1,30,5.0,9,1,0,85,21-30,Intermediate,Good,Achieved,No Award,Excellent
27559,Analytics,region_15,Masters & above,m,sourcing,2,30,3.0,8,0,0,84,21-30,Intermediate,Good,Not Achieved,No Award,Average
9237,Analytics,region_32,Bachelors,m,sourcing,1,28,2.0,5,1,0,84,21-30,Beginner,Good,Achieved,No Award,Poor
71941,Procurement,region_7,Bachelors,m,sourcing,1,30,3.0,4,0,0,71,21-30,Beginner,Good,Not Achieved,No Award,Average
51818,Technology,region_2,Bachelors,f,sourcing,1,50,3.0,4,0,0,75,41-50,Beginner,Good,Not Achieved,No Award,Average
35185,Sales & Marketing,region_15,Bachelors,f,sourcing,1,38,1.0,5,0,0,54,31-40,Beginner,Average,Not Achieved,No Award,Poor
13557,Sales & Marketing,region_15,Bachelors,m,sourcing,1,30,4.0,4,0,0,45,21-30,Beginner,Low,Not Achieved,No Award,Good
63961,Operations,region_8,Bachelors,m,other,1,32,5.0,4,1,0,64,31-40,Beginner,Average,Achieved,No Award,Excellent
33093,Sales & Marketing,region_23,Bachelors,m,other,1,32,3.0,10,1,0,50,31-40,Intermediate,Low,Achieved,No Award,Average
28887,Sales & Marketing,region_7,Bachelors,m,other,1,29,3.0,5,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,Average
332,Technology,region_4,Bachelors,m,sourcing,1,34,3.0,7,0,0,85,31-40,Intermediate,Good,Not Achieved,No Award,Average
36266,Sales & Marketing,region_13,Bachelors,m,sourcing,1,39,4.0,5,0,0,47,31-40,Beginner,Low,Not Achieved,No Award,Good
51054,Technology,region_2,Bachelors,m,other,1,50,1.0,5,0,0,76,41-50,Beginner,Good,Not Achieved,No Award,Poor
45780,Sales & Marketing,region_23,Bachelors,m,other,2,29,5.0,7,0,1,50,21-30,Intermediate,Low,Not Achieved,Award Won,Excellent
32541,HR,region_16,Bachelors,f,other,1,33,3.0,3,1,0,49,31-40,Beginner,Low,Achieved,No Award,Average
70900,Analytics,region_23,Masters & above,m,other,1,34,3.0,8,0,0,87,31-40,Intermediate,Excellent,Not Achieved,No Award,Average
38333,Sales & Marketing,region_10,Masters & above,m,sourcing,2,33,1.0,7,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Poor
51961,Procurement,region_2,Masters & above,m,other,1,31,3.0,4,0,0,66,31-40,Beginner,Average,Not Achieved,No Award,Average
19476,Sales & Marketing,region_14,Masters & above,m,other,2,36,3.0,9,0,0,47,31-40,Intermediate,Low,Not Achieved,No Award,Average
62868,Sales & Marketing,region_20,Bachelors,f,sourcing,1,30,5.0,5,0,0,44,21-30,Beginner,Low,Not Achieved,No Award,Excellent
65545,Finance,region_22,Masters & above,m,sourcing,1,38,4.0,5,1,0,69,31-40,Beginner,Average,Achieved,No Award,Good
69297,R&D,region_22,Masters & above,f,sourcing,2,28,5.0,5,1,0,87,21-30,Beginner,Excellent,Achieved,No Award,Excellent
61483,Sales & Marketing,region_5,Masters & above,f,other,1,35,3.0,10,0,0,52,31-40,Intermediate,Average,Not Achieved,No Award,Average
19545,Sales & Marketing,region_2,Bachelors,m,sourcing,3,39,2.0,10,0,0,46,31-40,Intermediate,Low,Not Achieved,No Award,Poor
77499,Technology,region_23,Masters & above,f,other,1,34,4.0,9,0,0,76,31-40,Intermediate,Good,Not Achieved,No Award,Good
65143,Sales & Marketing,region_26,Bachelors,m,sourcing,1,22,3.0,2,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,Average
18191,Technology,region_2,Below Secondary,m,other,2,24,,1,0,0,93,21-30,Beginner,Excellent,Not Achieved,No Award,
40395,Procurement,region_2,Bachelors,f,referred,1,31,4.0,5,0,0,73,31-40,Beginner,Good,Not Achieved,No Award,Good
31475,HR,region_8,Bachelors,f,other,2,28,5.0,5,1,0,47,21-30,Beginner,Low,Achieved,No Award,Excellent
32377,HR,region_2,Masters & above,m,other,1,58,5.0,3,1,0,49,51-60,Beginner,Low,Achieved,No Award,Excellent
74970,Sales & Marketing,region_2,Bachelors,f,sourcing,2,46,1.0,14,0,0,52,41-50,Experienced,Average,Not Achieved,No Award,Poor
69046,Technology,region_26,Bachelors,f,other,1,29,2.0,5,0,0,82,21-30,Beginner,Good,Not Achieved,No Award,Poor
69240,Operations,region_2,Masters & above,m,sourcing,1,46,5.0,8,1,0,57,41-50,Intermediate,Average,Achieved,No Award,Excellent
77992,Legal,region_2,Masters & above,m,other,1,43,3.0,9,1,0,58,41-50,Intermediate,Average,Achieved,No Award,Average
41798,Operations,region_7,Bachelors,m,sourcing,1,33,4.0,3,0,0,58,31-40,Beginner,Average,Not Achieved,No Award,Good
64888,Operations,region_32,Bachelors,f,sourcing,1,30,4.0,5,0,0,62,21-30,Beginner,Average,Not Achieved,No Award,Good
15184,Finance,region_26,Bachelors,m,sourcing,1,38,5.0,2,0,0,59,31-40,Beginner,Average,Not Achieved,No Award,Excellent
67154,Operations,region_28,Masters & above,f,sourcing,1,39,2.0,11,0,0,58,31-40,Experienced,Average,Not Achieved,No Award,Poor
37020,Sales & Marketing,region_28,Masters & above,m,other,1,43,3.0,6,0,0,48,41-50,Intermediate,Low,Not Achieved,No Award,Average
5389,Technology,region_5,Masters & above,f,other,1,38,5.0,5,1,0,75,31-40,Beginner,Good,Achieved,No Award,Excellent
20866,Finance,region_2,Bachelors,m,sourcing,1,31,4.0,4,0,0,58,31-40,Beginner,Average,Not Achieved,No Award,Good
14604,Sales & Marketing,region_7,Masters & above,f,other,1,39,1.0,10,0,0,55,31-40,Intermediate,Average,Not Achieved,No Award,Poor
51743,Analytics,region_29,Bachelors,m,other,1,28,,1,0,0,84,21-30,Beginner,Good,Not Achieved,No Award,
75179,Operations,region_7,Bachelors,m,sourcing,1,41,3.0,11,0,0,56,41-50,Experienced,Average,Not Achieved,No Award,Average
8971,Procurement,region_31,Masters & above,m,other,1,44,3.0,16,0,0,69,41-50,Experienced,Average,Not Achieved,No Award,Average
21979,Procurement,region_7,Bachelors,m,other,1,34,5.0,3,1,0,72,31-40,Beginner,Good,Achieved,No Award,Excellent
68905,Operations,region_8,Bachelors,m,other,1,29,4.0,4,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Good
15427,Procurement,region_17,Bachelors,f,other,1,46,3.0,7,0,0,68,41-50,Intermediate,Average,Not Achieved,No Award,Average
50960,Operations,region_19,Bachelors,f,other,1,32,4.0,6,1,0,59,31-40,Intermediate,Average,Achieved,No Award,Good
36620,Sales & Marketing,region_22,Bachelors,m,other,1,28,5.0,2,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,Excellent
12291,Procurement,region_16,Bachelors,f,other,1,28,5.0,2,1,0,69,21-30,Beginner,Average,Achieved,No Award,Excellent
64998,Operations,region_32,Bachelors,f,other,1,37,3.0,9,1,0,62,31-40,Intermediate,Average,Achieved,No Award,Average
48286,Procurement,region_4,Masters & above,m,other,1,42,5.0,7,1,0,69,41-50,Intermediate,Average,Achieved,No Award,Excellent
14493,Operations,region_2,Masters & above,m,other,1,33,3.0,6,1,0,60,31-40,Intermediate,Average,Achieved,No Award,Average
27141,Operations,region_7,Bachelors,f,sourcing,1,33,4.0,5,0,0,55,31-40,Beginner,Average,Not Achieved,No Award,Good
77638,Finance,region_2,Bachelors,f,other,1,28,3.0,2,0,0,61,21-30,Beginner,Average,Not Achieved,No Award,Average
50454,Sales & Marketing,region_26,Bachelors,m,sourcing,1,30,5.0,2,1,0,52,21-30,Beginner,Average,Achieved,No Award,Excellent
24053,Sales & Marketing,region_2,Bachelors,m,other,1,28,5.0,5,1,0,44,21-30,Beginner,Low,Achieved,No Award,Excellent
